Store,Dept,ModelName,wmae_score,ModelType,Version
37,12,Models/RandomForest/RF_37_12V1.pkl,15.4675,RF,1
37,12,Models/XGBoost/XGB_37_12V1.pkl,17.8431,XGB,1
37,4,Models/RandomForest/RF_37_4V1.pkl,495.1598,RF,1
37,4,Models/XGBoost/XGB_37_4V1.pkl,434.4276,XGB,1
37,13,Models/RandomForest/RF_37_13V1.pkl,286.8821,RF,1
37,13,Models/XGBoost/XGB_37_13V1.pkl,74.5017,XGB,1
37,16,Models/RandomForest/RF_37_16V1.pkl,193.6724,RF,1
37,16,Models/XGBoost/XGB_37_16V1.pkl,7.673999999999999,XGB,1
37,17,Models/RandomForest/RF_37_17V1.pkl,34.6353,RF,1
37,17,Models/XGBoost/XGB_37_17V1.pkl,40.5108,XGB,1
37,18,Models/RandomForest/RF_37_18V1.pkl,152.8335,RF,1
37,18,Models/XGBoost/XGB_37_18V1.pkl,184.331,XGB,1
37,21,Models/RandomForest/RF_37_21V1.pkl,84.9854,RF,1
37,21,Models/XGBoost/XGB_37_21V1.pkl,22.0115,XGB,1
37,25,Models/RandomForest/RF_37_25V1.pkl,16.8227,RF,1
37,25,Models/XGBoost/XGB_37_25V1.pkl,14.6574,XGB,1
37,28,Models/RandomForest/RF_37_28V1.pkl,23.4176,RF,1
37,28,Models/XGBoost/XGB_37_28V1.pkl,10.0219,XGB,1
37,31,Models/RandomForest/RF_37_31V1.pkl,57.2422,RF,1
37,31,Models/XGBoost/XGB_37_31V1.pkl,27.7149,XGB,1
37,38,Models/RandomForest/RF_37_38V1.pkl,5349.6976,RF,1
37,38,Models/XGBoost/XGB_37_38V1.pkl,4179.6665,XGB,1
37,14,Models/RandomForest/RF_37_14V1.pkl,169.5949,RF,1
37,14,Models/XGBoost/XGB_37_14V1.pkl,50.5131,XGB,1
37,3,Models/RandomForest/RF_37_3V1.pkl,125.17,RF,1
37,3,Models/XGBoost/XGB_37_3V1.pkl,78.0415,XGB,1
37,2,Models/RandomForest/RF_37_2V1.pkl,544.6047,RF,1
37,2,Models/XGBoost/XGB_37_2V1.pkl,307.0579,XGB,1
37,1,Models/RandomForest/RF_37_1V1.pkl,548.765,RF,1
37,1,Models/XGBoost/XGB_37_1V1.pkl,26.2685,XGB,1
36,59,Models/RandomForest/RF_36_59V1.pkl,7.0645,RF,1
36,59,Models/XGBoost/XGB_36_59V1.pkl,0.7637,XGB,1
36,60,Models/RandomForest/RF_36_60V1.pkl,38.3813,RF,1
36,60,Models/XGBoost/XGB_36_60V1.pkl,32.3256,XGB,1
36,67,Models/RandomForest/RF_36_67V1.pkl,53.6596,RF,1
36,67,Models/XGBoost/XGB_36_67V1.pkl,5.3657,XGB,1
36,74,Models/RandomForest/RF_36_74V1.pkl,51.3281,RF,1
36,74,Models/XGBoost/XGB_36_74V1.pkl,53.7172,XGB,1
36,79,Models/RandomForest/RF_36_79V1.pkl,761.5443,RF,1
36,79,Models/XGBoost/XGB_36_79V1.pkl,790.8718,XGB,1
36,80,Models/RandomForest/RF_36_80V1.pkl,447.3093,RF,1
36,80,Models/XGBoost/XGB_36_80V1.pkl,106.566,XGB,1
36,81,Models/RandomForest/RF_36_81V1.pkl,201.0864,RF,1
36,81,Models/XGBoost/XGB_36_81V1.pkl,246.8882,XGB,1
36,82,Models/RandomForest/RF_36_82V1.pkl,458.5992,RF,1
36,82,Models/XGBoost/XGB_36_82V1.pkl,143.0224,XGB,1
36,83,Models/RandomForest/RF_36_83V1.pkl,209.3443,RF,1
36,83,Models/XGBoost/XGB_36_83V1.pkl,282.0569,XGB,1
36,90,Models/RandomForest/RF_36_90V1.pkl,1026.7042,RF,1
36,90,Models/XGBoost/XGB_36_90V1.pkl,301.7693,XGB,1
36,91,Models/RandomForest/RF_36_91V1.pkl,337.972,RF,1
36,91,Models/XGBoost/XGB_36_91V1.pkl,17.8036,XGB,1
36,92,Models/RandomForest/RF_36_92V1.pkl,1467.7944,RF,1
36,92,Models/XGBoost/XGB_36_92V1.pkl,981.6611,XGB,1
36,93,Models/RandomForest/RF_36_93V1.pkl,812.4033,RF,1
36,93,Models/XGBoost/XGB_36_93V1.pkl,725.1083,XGB,1
36,94,Models/RandomForest/RF_36_94V1.pkl,1068.2151,RF,1
36,94,Models/XGBoost/XGB_36_94V1.pkl,1152.6605,XGB,1
36,95,Models/RandomForest/RF_36_95V1.pkl,932.0766,RF,1
36,95,Models/XGBoost/XGB_36_95V1.pkl,1045.9489999999996,XGB,1
36,96,Models/RandomForest/RF_36_96V1.pkl,1029.4184,RF,1
36,96,Models/XGBoost/XGB_36_96V1.pkl,140.4793,XGB,1
36,97,Models/RandomForest/RF_36_97V1.pkl,156.151,RF,1
36,97,Models/XGBoost/XGB_36_97V1.pkl,43.1359,XGB,1
36,98,Models/RandomForest/RF_36_98V1.pkl,438.1459,RF,1
36,98,Models/XGBoost/XGB_36_98V1.pkl,25.5982,XGB,1
37,40,Models/RandomForest/RF_37_40V1.pkl,411.0737,RF,1
37,40,Models/XGBoost/XGB_37_40V1.pkl,796.9810000000001,XGB,1
36,55,Models/RandomForest/RF_36_55V1.pkl,30.8116,RF,1
36,55,Models/XGBoost/XGB_36_55V1.pkl,41.2529,XGB,1
37,42,Models/RandomForest/RF_37_42V1.pkl,17.09,RF,1
37,42,Models/XGBoost/XGB_37_42V1.pkl,14.8683,XGB,1
37,52,Models/RandomForest/RF_37_52V1.pkl,8.5723,RF,1
37,52,Models/XGBoost/XGB_37_52V1.pkl,7.7746,XGB,1
38,1,Models/RandomForest/RF_38_1V1.pkl,419.3178,RF,1
38,1,Models/XGBoost/XGB_38_1V1.pkl,409.5158,XGB,1
38,2,Models/RandomForest/RF_38_2V1.pkl,223.5978,RF,1
38,2,Models/XGBoost/XGB_38_2V1.pkl,72.1975,XGB,1
38,3,Models/RandomForest/RF_38_3V1.pkl,75.5156,RF,1
38,3,Models/XGBoost/XGB_38_3V1.pkl,37.6739,XGB,1
38,4,Models/RandomForest/RF_38_4V1.pkl,254.8792,RF,1
38,4,Models/XGBoost/XGB_38_4V1.pkl,258.7485,XGB,1
38,5,Models/RandomForest/RF_38_5V1.pkl,68.3461,RF,1
38,5,Models/XGBoost/XGB_38_5V1.pkl,22.9871,XGB,1
38,6,Models/RandomForest/RF_38_6V1.pkl,11.8617,RF,1
38,6,Models/XGBoost/XGB_38_6V1.pkl,0.5653,XGB,1
38,7,Models/RandomForest/RF_38_7V1.pkl,43.0783,RF,1
38,7,Models/XGBoost/XGB_38_7V1.pkl,3.5148,XGB,1
38,8,Models/RandomForest/RF_38_8V1.pkl,295.2969,RF,1
38,8,Models/XGBoost/XGB_38_8V1.pkl,224.1783,XGB,1
37,98,Models/RandomForest/RF_37_98V1.pkl,362.8287,RF,1
37,98,Models/XGBoost/XGB_37_98V1.pkl,43.6676,XGB,1
38,9,Models/RandomForest/RF_38_9V1.pkl,23.3891,RF,1
38,9,Models/XGBoost/XGB_38_9V1.pkl,10.9278,XGB,1
38,11,Models/RandomForest/RF_38_11V1.pkl,91.6916,RF,1
38,11,Models/XGBoost/XGB_38_11V1.pkl,74.7876,XGB,1
38,12,Models/RandomForest/RF_38_12V1.pkl,12.4944,RF,1
38,12,Models/XGBoost/XGB_38_12V1.pkl,13.2763,XGB,1
38,13,Models/RandomForest/RF_38_13V1.pkl,131.7454,RF,1
38,13,Models/XGBoost/XGB_38_13V1.pkl,22.188000000000002,XGB,1
38,14,Models/RandomForest/RF_38_14V1.pkl,152.0488,RF,1
38,14,Models/XGBoost/XGB_38_14V1.pkl,81.0514,XGB,1
38,16,Models/RandomForest/RF_38_16V1.pkl,53.0076,RF,1
38,16,Models/XGBoost/XGB_38_16V1.pkl,86.3604,XGB,1
38,17,Models/RandomForest/RF_38_17V1.pkl,40.092,RF,1
38,17,Models/XGBoost/XGB_38_17V1.pkl,35.5912,XGB,1
38,18,Models/RandomForest/RF_38_18V1.pkl,141.735,RF,1
38,18,Models/XGBoost/XGB_38_18V1.pkl,159.5557,XGB,1
38,21,Models/RandomForest/RF_38_21V1.pkl,66.4509,RF,1
38,21,Models/XGBoost/XGB_38_21V1.pkl,6.3786,XGB,1
38,10,Models/RandomForest/RF_38_10V1.pkl,36.22,RF,1
38,10,Models/XGBoost/XGB_38_10V1.pkl,44.2392,XGB,1
37,97,Models/RandomForest/RF_37_97V1.pkl,212.6571,RF,1
37,97,Models/XGBoost/XGB_37_97V1.pkl,60.2021,XGB,1
37,96,Models/RandomForest/RF_37_96V1.pkl,629.2434,RF,1
37,96,Models/XGBoost/XGB_37_96V1.pkl,220.7258,XGB,1
37,95,Models/RandomForest/RF_37_95V1.pkl,1586.5458,RF,1
37,95,Models/XGBoost/XGB_37_95V1.pkl,358.3029,XGB,1
37,55,Models/RandomForest/RF_37_55V1.pkl,3.8515,RF,1
37,55,Models/XGBoost/XGB_37_55V1.pkl,0.2751,XGB,1
37,56,Models/RandomForest/RF_37_56V1.pkl,104.4532,RF,1
37,56,Models/XGBoost/XGB_37_56V1.pkl,32.3282,XGB,1
37,59,Models/RandomForest/RF_37_59V1.pkl,33.6703,RF,1
37,59,Models/XGBoost/XGB_37_59V1.pkl,40.7171,XGB,1
37,60,Models/RandomForest/RF_37_60V1.pkl,108.0209,RF,1
37,60,Models/XGBoost/XGB_37_60V1.pkl,61.5178,XGB,1
37,67,Models/RandomForest/RF_37_67V1.pkl,188.8072,RF,1
37,67,Models/XGBoost/XGB_37_67V1.pkl,405.0234,XGB,1
37,72,Models/RandomForest/RF_37_72V1.pkl,65.0819,RF,1
37,72,Models/XGBoost/XGB_37_72V1.pkl,4.6301,XGB,1
37,74,Models/RandomForest/RF_37_74V1.pkl,76.0084,RF,1
37,74,Models/XGBoost/XGB_37_74V1.pkl,37.0092,XGB,1
37,79,Models/RandomForest/RF_37_79V1.pkl,283.6263,RF,1
37,79,Models/XGBoost/XGB_37_79V1.pkl,351.9952,XGB,1
37,80,Models/RandomForest/RF_37_80V1.pkl,293.9197,RF,1
37,80,Models/XGBoost/XGB_37_80V1.pkl,93.97200000000001,XGB,1
37,81,Models/RandomForest/RF_37_81V1.pkl,198.0429,RF,1
37,81,Models/XGBoost/XGB_37_81V1.pkl,476.8538,XGB,1
37,82,Models/RandomForest/RF_37_82V1.pkl,220.4158,RF,1
37,82,Models/XGBoost/XGB_37_82V1.pkl,100.9347,XGB,1
37,83,Models/RandomForest/RF_37_83V1.pkl,114.6094,RF,1
37,83,Models/XGBoost/XGB_37_83V1.pkl,57.1822,XGB,1
37,85,Models/RandomForest/RF_37_85V1.pkl,19.4893,RF,1
37,85,Models/XGBoost/XGB_37_85V1.pkl,17.9032,XGB,1
37,87,Models/RandomForest/RF_37_87V1.pkl,151.0859,RF,1
37,87,Models/XGBoost/XGB_37_87V1.pkl,16.5588,XGB,1
37,90,Models/RandomForest/RF_37_90V1.pkl,1200.55,RF,1
37,90,Models/XGBoost/XGB_37_90V1.pkl,458.6714,XGB,1
37,91,Models/RandomForest/RF_37_91V1.pkl,801.0101,RF,1
37,91,Models/XGBoost/XGB_37_91V1.pkl,345.1633,XGB,1
37,92,Models/RandomForest/RF_37_92V1.pkl,983.4388,RF,1
37,92,Models/XGBoost/XGB_37_92V1.pkl,262.8789,XGB,1
37,93,Models/RandomForest/RF_37_93V1.pkl,706.8733,RF,1
37,93,Models/XGBoost/XGB_37_93V1.pkl,97.2325,XGB,1
37,94,Models/RandomForest/RF_37_94V1.pkl,906.4213,RF,1
37,94,Models/XGBoost/XGB_37_94V1.pkl,326.0632,XGB,1
37,46,Models/RandomForest/RF_37_46V1.pkl,222.7264,RF,1
37,46,Models/XGBoost/XGB_37_46V1.pkl,289.0656,XGB,1
6,98,Models/RandomForest/RF_6_98V1.pkl,563.1549,RF,1
6,98,Models/XGBoost/XGB_6_98V1.pkl,187.1065,XGB,1
36,46,Models/RandomForest/RF_36_46V1.pkl,117.6346,RF,1
36,46,Models/XGBoost/XGB_36_46V1.pkl,122.8437,XGB,1
36,38,Models/RandomForest/RF_36_38V1.pkl,1724.3667,RF,1
36,38,Models/XGBoost/XGB_36_38V1.pkl,1462.1670000000001,XGB,1
6,52,Models/RandomForest/RF_6_52V1.pkl,383.6777,RF,1
6,52,Models/XGBoost/XGB_6_52V1.pkl,79.0958,XGB,1
6,51,Models/RandomForest/RF_6_51V1.pkl,5.008,RF,1
6,51,Models/XGBoost/XGB_6_51V1.pkl,0.3373,XGB,1
6,49,Models/RandomForest/RF_6_49V1.pkl,1192.0264,RF,1
6,49,Models/XGBoost/XGB_6_49V1.pkl,957.6592,XGB,1
6,48,Models/RandomForest/RF_6_48V1.pkl,530.217,RF,1
6,48,Models/XGBoost/XGB_6_48V1.pkl,165.5948,XGB,1
6,47,Models/RandomForest/RF_6_47V1.pkl,64.7327,RF,1
6,47,Models/XGBoost/XGB_6_47V1.pkl,9.7527,XGB,1
6,46,Models/RandomForest/RF_6_46V1.pkl,1389.3068,RF,1
6,46,Models/XGBoost/XGB_6_46V1.pkl,967.1836,XGB,1
6,45,Models/RandomForest/RF_6_45V1.pkl,15.796,RF,1
6,45,Models/XGBoost/XGB_6_45V1.pkl,0.2288,XGB,1
6,44,Models/RandomForest/RF_6_44V1.pkl,306.6197,RF,1
6,44,Models/XGBoost/XGB_6_44V1.pkl,971.2268,XGB,1
6,54,Models/RandomForest/RF_6_54V1.pkl,40.8221,RF,1
6,54,Models/XGBoost/XGB_6_54V1.pkl,54.7326,XGB,1
6,42,Models/RandomForest/RF_6_42V1.pkl,314.9179,RF,1
6,42,Models/XGBoost/XGB_6_42V1.pkl,60.9063,XGB,1
6,40,Models/RandomForest/RF_6_40V1.pkl,1286.0304,RF,1
6,40,Models/XGBoost/XGB_6_40V1.pkl,696.0823,XGB,1
6,38,Models/RandomForest/RF_6_38V1.pkl,4232.8198,RF,1
6,38,Models/XGBoost/XGB_6_38V1.pkl,3958.0668,XGB,1
6,37,Models/RandomForest/RF_6_37V1.pkl,134.5719,RF,1
6,37,Models/XGBoost/XGB_6_37V1.pkl,172.112,XGB,1
6,36,Models/RandomForest/RF_6_36V1.pkl,515.3443,RF,1
6,36,Models/XGBoost/XGB_6_36V1.pkl,615.1186,XGB,1
6,35,Models/RandomForest/RF_6_35V1.pkl,263.0467,RF,1
6,35,Models/XGBoost/XGB_6_35V1.pkl,168.8317,XGB,1
6,34,Models/RandomForest/RF_6_34V1.pkl,741.8329,RF,1
6,34,Models/XGBoost/XGB_6_34V1.pkl,553.0353,XGB,1
6,33,Models/RandomForest/RF_6_33V1.pkl,634.1234,RF,1
6,33,Models/XGBoost/XGB_6_33V1.pkl,690.2402,XGB,1
6,32,Models/RandomForest/RF_6_32V1.pkl,2200.7642,RF,1
6,32,Models/XGBoost/XGB_6_32V1.pkl,2344.0767,XGB,1
6,41,Models/RandomForest/RF_6_41V1.pkl,366.6056,RF,1
6,41,Models/XGBoost/XGB_6_41V1.pkl,80.187,XGB,1
6,55,Models/RandomForest/RF_6_55V1.pkl,1450.8751,RF,1
6,55,Models/XGBoost/XGB_6_55V1.pkl,593.64,XGB,1
6,56,Models/RandomForest/RF_6_56V1.pkl,460.44699999999995,RF,1
6,56,Models/XGBoost/XGB_6_56V1.pkl,38.7809,XGB,1
6,58,Models/RandomForest/RF_6_58V1.pkl,589.9443,RF,1
6,58,Models/XGBoost/XGB_6_58V1.pkl,521.7314,XGB,1
6,96,Models/RandomForest/RF_6_96V1.pkl,956.2825,RF,1
6,96,Models/XGBoost/XGB_6_96V1.pkl,1108.9129,XGB,1
6,95,Models/RandomForest/RF_6_95V1.pkl,3419.0811,RF,1
6,95,Models/XGBoost/XGB_6_95V1.pkl,2400.9928,XGB,1
6,94,Models/RandomForest/RF_6_94V1.pkl,1619.5827,RF,1
6,94,Models/XGBoost/XGB_6_94V1.pkl,289.7388,XGB,1
6,93,Models/RandomForest/RF_6_93V1.pkl,1996.5466,RF,1
6,93,Models/XGBoost/XGB_6_93V1.pkl,255.5117,XGB,1
6,92,Models/RandomForest/RF_6_92V1.pkl,2497.5507,RF,1
6,92,Models/XGBoost/XGB_6_92V1.pkl,238.9012,XGB,1
6,91,Models/RandomForest/RF_6_91V1.pkl,842.6080000000003,RF,1
6,91,Models/XGBoost/XGB_6_91V1.pkl,1205.9624,XGB,1
6,90,Models/RandomForest/RF_6_90V1.pkl,2421.9526,RF,1
6,90,Models/XGBoost/XGB_6_90V1.pkl,848.2412,XGB,1
6,87,Models/RandomForest/RF_6_87V1.pkl,1404.906,RF,1
6,87,Models/XGBoost/XGB_6_87V1.pkl,4783.937,XGB,1
6,85,Models/RandomForest/RF_6_85V1.pkl,406.7224,RF,1
6,85,Models/XGBoost/XGB_6_85V1.pkl,50.8494,XGB,1
6,83,Models/RandomForest/RF_6_83V1.pkl,196.2024,RF,1
6,83,Models/XGBoost/XGB_6_83V1.pkl,219.5636,XGB,1
6,82,Models/RandomForest/RF_6_82V1.pkl,1623.6509,RF,1
6,82,Models/XGBoost/XGB_6_82V1.pkl,47.3245,XGB,1
6,81,Models/RandomForest/RF_6_81V1.pkl,401.5334,RF,1
6,81,Models/XGBoost/XGB_6_81V1.pkl,29.7256,XGB,1
6,80,Models/RandomForest/RF_6_80V1.pkl,335.2776,RF,1
6,80,Models/XGBoost/XGB_6_80V1.pkl,739.4736,XGB,1
6,79,Models/RandomForest/RF_6_79V1.pkl,1100.415,RF,1
6,79,Models/XGBoost/XGB_6_79V1.pkl,94.6333,XGB,1
6,74,Models/RandomForest/RF_6_74V1.pkl,770.3365,RF,1
6,74,Models/XGBoost/XGB_6_74V1.pkl,192.2319,XGB,1
6,72,Models/RandomForest/RF_6_72V1.pkl,7823.7114,RF,1
6,72,Models/XGBoost/XGB_6_72V1.pkl,2459.6634,XGB,1
6,71,Models/RandomForest/RF_6_71V1.pkl,589.0839,RF,1
6,71,Models/XGBoost/XGB_6_71V1.pkl,211.0763,XGB,1
6,67,Models/RandomForest/RF_6_67V1.pkl,825.8707,RF,1
6,67,Models/XGBoost/XGB_6_67V1.pkl,185.4356,XGB,1
6,59,Models/RandomForest/RF_6_59V1.pkl,303.4714,RF,1
6,59,Models/XGBoost/XGB_6_59V1.pkl,106.081,XGB,1
6,31,Models/RandomForest/RF_6_31V1.pkl,367.6601,RF,1
6,31,Models/XGBoost/XGB_6_31V1.pkl,23.529,XGB,1
36,40,Models/RandomForest/RF_36_40V1.pkl,312.6798,RF,1
36,40,Models/XGBoost/XGB_36_40V1.pkl,352.8556,XGB,1
6,30,Models/RandomForest/RF_6_30V1.pkl,291.0356,RF,1
6,30,Models/XGBoost/XGB_6_30V1.pkl,24.7062,XGB,1
6,28,Models/RandomForest/RF_6_28V1.pkl,51.4283,RF,1
6,28,Models/XGBoost/XGB_6_28V1.pkl,16.2261,XGB,1
6,3,Models/RandomForest/RF_6_3V1.pkl,1157.4227,RF,1
6,3,Models/XGBoost/XGB_6_3V1.pkl,4259.537,XGB,1
6,2,Models/RandomForest/RF_6_2V1.pkl,1879.0814,RF,1
6,2,Models/XGBoost/XGB_6_2V1.pkl,1016.2261,XGB,1
6,1,Models/RandomForest/RF_6_1V1.pkl,2793.2363,RF,1
6,1,Models/XGBoost/XGB_6_1V1.pkl,3276.2609,XGB,1
36,1,Models/RandomForest/RF_36_1V1.pkl,370.1979,RF,1
36,1,Models/XGBoost/XGB_36_1V1.pkl,160.779,XGB,1
36,2,Models/RandomForest/RF_36_2V1.pkl,246.9596,RF,1
36,2,Models/XGBoost/XGB_36_2V1.pkl,264.643,XGB,1
36,3,Models/RandomForest/RF_36_3V1.pkl,41.9183,RF,1
36,3,Models/XGBoost/XGB_36_3V1.pkl,12.9882,XGB,1
36,4,Models/RandomForest/RF_36_4V1.pkl,306.4467,RF,1
36,4,Models/XGBoost/XGB_36_4V1.pkl,291.0444,XGB,1
36,5,Models/RandomForest/RF_36_5V1.pkl,27.9438,RF,1
36,5,Models/XGBoost/XGB_36_5V1.pkl,24.8836,XGB,1
6,4,Models/RandomForest/RF_6_4V1.pkl,722.6959,RF,1
6,4,Models/XGBoost/XGB_6_4V1.pkl,189.5172,XGB,1
36,7,Models/RandomForest/RF_36_7V1.pkl,39.6102,RF,1
36,7,Models/XGBoost/XGB_36_7V1.pkl,67.327,XGB,1
36,10,Models/RandomForest/RF_36_10V1.pkl,30.745,RF,1
36,10,Models/XGBoost/XGB_36_10V1.pkl,5.518,XGB,1
36,13,Models/RandomForest/RF_36_13V1.pkl,278.4856,RF,1
36,13,Models/XGBoost/XGB_36_13V1.pkl,53.9843,XGB,1
36,14,Models/RandomForest/RF_36_14V1.pkl,101.1876,RF,1
36,14,Models/XGBoost/XGB_36_14V1.pkl,160.3586,XGB,1
36,16,Models/RandomForest/RF_36_16V1.pkl,82.1793,RF,1
36,16,Models/XGBoost/XGB_36_16V1.pkl,30.5749,XGB,1
36,17,Models/RandomForest/RF_36_17V1.pkl,51.64100000000001,RF,1
36,17,Models/XGBoost/XGB_36_17V1.pkl,9.2994,XGB,1
36,21,Models/RandomForest/RF_36_21V1.pkl,19.6846,RF,1
36,21,Models/XGBoost/XGB_36_21V1.pkl,4.4971,XGB,1
36,26,Models/RandomForest/RF_36_26V1.pkl,40.8697,RF,1
36,26,Models/XGBoost/XGB_36_26V1.pkl,39.3052,XGB,1
36,8,Models/RandomForest/RF_36_8V1.pkl,139.1668,RF,1
36,8,Models/XGBoost/XGB_36_8V1.pkl,108.5925,XGB,1
6,5,Models/RandomForest/RF_6_5V1.pkl,4069.0885,RF,1
6,5,Models/XGBoost/XGB_6_5V1.pkl,717.2604,XGB,1
6,6,Models/RandomForest/RF_6_6V1.pkl,1087.3511,RF,1
6,6,Models/XGBoost/XGB_6_6V1.pkl,523.4934,XGB,1
6,7,Models/RandomForest/RF_6_7V1.pkl,9221.7909,RF,1
6,7,Models/XGBoost/XGB_6_7V1.pkl,7151.9969999999985,XGB,1
6,27,Models/RandomForest/RF_6_27V1.pkl,178.57,RF,1
6,27,Models/XGBoost/XGB_6_27V1.pkl,119.3356,XGB,1
6,26,Models/RandomForest/RF_6_26V1.pkl,549.266,RF,1
6,26,Models/XGBoost/XGB_6_26V1.pkl,292.4206,XGB,1
6,25,Models/RandomForest/RF_6_25V1.pkl,795.0347,RF,1
6,25,Models/XGBoost/XGB_6_25V1.pkl,550.8437,XGB,1
6,24,Models/RandomForest/RF_6_24V1.pkl,667.3842,RF,1
6,24,Models/XGBoost/XGB_6_24V1.pkl,467.2025,XGB,1
6,23,Models/RandomForest/RF_6_23V1.pkl,1602.9852,RF,1
6,23,Models/XGBoost/XGB_6_23V1.pkl,1675.2354,XGB,1
6,22,Models/RandomForest/RF_6_22V1.pkl,2102.9889,RF,1
6,22,Models/XGBoost/XGB_6_22V1.pkl,132.765,XGB,1
6,21,Models/RandomForest/RF_6_21V1.pkl,555.3902,RF,1
6,21,Models/XGBoost/XGB_6_21V1.pkl,88.8229,XGB,1
6,20,Models/RandomForest/RF_6_20V1.pkl,434.4159,RF,1
6,20,Models/XGBoost/XGB_6_20V1.pkl,404.3704,XGB,1
6,19,Models/RandomForest/RF_6_19V1.pkl,207.1425,RF,1
6,19,Models/XGBoost/XGB_6_19V1.pkl,163.4308,XGB,1
6,18,Models/RandomForest/RF_6_18V1.pkl,1652.2712,RF,1
6,18,Models/XGBoost/XGB_6_18V1.pkl,244.9722,XGB,1
6,17,Models/RandomForest/RF_6_17V1.pkl,665.0684,RF,1
6,17,Models/XGBoost/XGB_6_17V1.pkl,972.6599,XGB,1
6,16,Models/RandomForest/RF_6_16V1.pkl,1025.1362,RF,1
6,16,Models/XGBoost/XGB_6_16V1.pkl,479.5378,XGB,1
6,14,Models/RandomForest/RF_6_14V1.pkl,2715.4972,RF,1
6,14,Models/XGBoost/XGB_6_14V1.pkl,67.7924,XGB,1
6,13,Models/RandomForest/RF_6_13V1.pkl,784.0606,RF,1
6,13,Models/XGBoost/XGB_6_13V1.pkl,734.6305,XGB,1
6,12,Models/RandomForest/RF_6_12V1.pkl,357.843,RF,1
6,12,Models/XGBoost/XGB_6_12V1.pkl,46.2386,XGB,1
6,11,Models/RandomForest/RF_6_11V1.pkl,1442.0139,RF,1
6,11,Models/XGBoost/XGB_6_11V1.pkl,3023.8652,XGB,1
6,10,Models/RandomForest/RF_6_10V1.pkl,2160.7142,RF,1
6,10,Models/XGBoost/XGB_6_10V1.pkl,528.9679,XGB,1
6,9,Models/RandomForest/RF_6_9V1.pkl,3972.947,RF,1
6,9,Models/XGBoost/XGB_6_9V1.pkl,6318.2105,XGB,1
6,8,Models/RandomForest/RF_6_8V1.pkl,1481.5499,RF,1
6,8,Models/XGBoost/XGB_6_8V1.pkl,4926.2418,XGB,1
6,29,Models/RandomForest/RF_6_29V1.pkl,465.037,RF,1
6,29,Models/XGBoost/XGB_6_29V1.pkl,425.9625,XGB,1
38,23,Models/RandomForest/RF_38_23V1.pkl,8.2575,RF,1
38,23,Models/XGBoost/XGB_38_23V1.pkl,3.739,XGB,1
34,35,Models/RandomForest/RF_34_35V1.pkl,157.8223,RF,1
34,35,Models/XGBoost/XGB_34_35V1.pkl,130.4215,XGB,1
34,33,Models/RandomForest/RF_34_33V1.pkl,257.9863,RF,1
34,33,Models/XGBoost/XGB_34_33V1.pkl,207.5244,XGB,1
31,47,Models/RandomForest/RF_31_47V1.pkl,50.7953,RF,1
31,47,Models/XGBoost/XGB_31_47V1.pkl,60.8104,XGB,1
31,49,Models/RandomForest/RF_31_49V1.pkl,958.6745,RF,1
31,49,Models/XGBoost/XGB_31_49V1.pkl,150.8389,XGB,1
31,51,Models/RandomForest/RF_31_51V1.pkl,3.6417,RF,1
31,51,Models/XGBoost/XGB_31_51V1.pkl,2.9542,XGB,1
31,52,Models/RandomForest/RF_31_52V1.pkl,112.3729,RF,1
31,52,Models/XGBoost/XGB_31_52V1.pkl,137.4597,XGB,1
31,54,Models/RandomForest/RF_31_54V1.pkl,22.8389,RF,1
31,54,Models/XGBoost/XGB_31_54V1.pkl,14.9088,XGB,1
31,55,Models/RandomForest/RF_31_55V1.pkl,953.0025,RF,1
31,55,Models/XGBoost/XGB_31_55V1.pkl,315.7701,XGB,1
31,56,Models/RandomForest/RF_31_56V1.pkl,172.3465,RF,1
31,56,Models/XGBoost/XGB_31_56V1.pkl,12.2451,XGB,1
31,58,Models/RandomForest/RF_31_58V1.pkl,1060.0287,RF,1
31,58,Models/XGBoost/XGB_31_58V1.pkl,131.2585,XGB,1
31,46,Models/RandomForest/RF_31_46V1.pkl,892.9438,RF,1
31,46,Models/XGBoost/XGB_31_46V1.pkl,495.8053,XGB,1
31,59,Models/RandomForest/RF_31_59V1.pkl,129.1777,RF,1
31,59,Models/XGBoost/XGB_31_59V1.pkl,72.4823,XGB,1
31,71,Models/RandomForest/RF_31_71V1.pkl,687.9324,RF,1
31,71,Models/XGBoost/XGB_31_71V1.pkl,929.4039,XGB,1
31,72,Models/RandomForest/RF_31_72V1.pkl,6932.4078,RF,1
31,72,Models/XGBoost/XGB_31_72V1.pkl,1200.8095,XGB,1
31,74,Models/RandomForest/RF_31_74V1.pkl,637.4833,RF,1
31,74,Models/XGBoost/XGB_31_74V1.pkl,539.8432,XGB,1
31,78,Models/RandomForest/RF_31_78V1.pkl,7.7395,RF,1
31,78,Models/XGBoost/XGB_31_78V1.pkl,7.5820000000000025,XGB,1
31,79,Models/RandomForest/RF_31_79V1.pkl,1015.0474,RF,1
31,79,Models/XGBoost/XGB_31_79V1.pkl,48.8504,XGB,1
31,80,Models/RandomForest/RF_31_80V1.pkl,490.1912,RF,1
31,80,Models/XGBoost/XGB_31_80V1.pkl,968.0933,XGB,1
31,81,Models/RandomForest/RF_31_81V1.pkl,412.7222,RF,1
31,81,Models/XGBoost/XGB_31_81V1.pkl,83.6496,XGB,1
